block,streetName,streetType,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,class,pavement,streetID
2000,GENESEE,ST,E,6,4,3,441,40,12/99,1990,F,PA,6,12578702
200,TOWNSEND,ST,N,6,3,4,513,35,4/15,1990,F,Local,6,12577932
700,WATER,ST,E,5,2,3,597,34,4/14,2002,F,Local,6,12578014
100,BEECH,ST,S,8,4,5,381,30,1/10,2003,F,Local,6,12578261
2400,GENESEE,ST,E,7,4,4,366,40,12/08,2004,F,PA,6,12578698
300,TAYLOR,ST,E,7,3,4,495,27,3/10,2000,F,Local,6,13002517
3900,SALINA,ST,S,7,3,4,359,40,3/10,2001,F,MA,6,12576742
600,MIDLER,AVE,S,7,4,4,1650,40,12/09,1987,F,Local,6,12578853
900,TOWNSEND,ST,S,8,4,5,921,34,3/09,2004,F,Local,6,12577666
400,LOWELL,AVE,S,8,4,4,200,30,3/08,2003,F,Local,6,13010428
400,RAYNOR,AVE,E,6,4,2,474,36,3/08,1993,F,Local,6,12577360
100,NEWELL,ST,W,10,5,5,957,25,9/10,2010,F,Local,6,12576841
1200,ONONDAGA,ST,W,8,4,4,533,34,4/14,2006,F,MA,6,12573049
300,WATER,ST,W,5,3,3,350,42,4/15,1992,F,CO,6,12573861
3800,GENESEE,ST,E,4,2,3,1980,40,5/14,2004,F,PA,6,12579379
700,GENESEE,ST,E,6,3,3,600,71,4/14,2005,F,PA,6,13017762
5800,SALINA,ST,S,6,3,3,401,40,3/10,2001,F,MA,6,12564388
600,BEECH,ST,S,5,2,1,1015,24,3/11,1994,F,Local,6,12578171
700,COLVIN,ST,E,6,3,4,475,36,3/11,1990,F,MA,6,12577319
100,BEARD,AVE,E,4,2,2,528,25,2/12,1991,F,Local,6,12577247
600,ERIE,BLVD,W,6,3,4,820,52,2/12,2001,F,PA,6,12573623
400,MONTICELLO,DR,N,5,3,3,442,28,5/13,1995,O,Local,3,12576646
700,BEECH,ST,S,5,3,2,910,24,3/13,1994,F,Local,6,12578174
1500,ERIE,BLVD,E,6,3,4,552,56,1/05,1997,F,PA,6,12578303
600,ADAMS,ST,E,8,4,4,528,64,2/05,2000,F,MA,6,12577725
1300,COLVIN,ST,E,6,4,3,2012,36,3/04,1999,F,MA,6,12577017
1900,FAYETTE,ST,E,6,3,3,650,36,1/03,1992,F,CO,6,12578712
400,ERIE,BLVD,W,8,3,5,399,56,3/04,2001,F,PA,6,13002332
4200,SALINA,ST,S,7,3,5,322,40,3/04,2001,F,MA,6,13028542
1700,GEDDES,ST,S,8,3,5,265,36,1/03,1994,F,MA,6,12572957
200,KENNEDY,ST,W,6,3,3,880,30,10/01,1996,F,Local,6,13028499
2000,FAYETTE,ST,E,6,4,2,270,36,1/01,1992,F,CO,6,12578719
500,GENESEE,ST,W,9,5,5,465,48,1/01,1999,F,PA,6,12573905
3300,SALINA,ST,S,6,3,4,348,40,1/12,2001,F,MA,6,12576772
400,FAYETTE,ST,W,8,4,5,650,34,4/13,2008,F,MA,6,12573718
500,TAYLOR,ST,E,6,4,3,405,27,2/12,2000,F,Local,6,12577467
200,LOWELL,AVE,S,9,5,5,304,30,3/06,2003,F,Local,6,12573385
500,GEDDES,ST,N,7,3,4,438,36,2/06,1993,F,MA,3,12573561
1500,GENESEE,ST,E,8,4,5,594,42,12/05,2004,F,PA,6,12578191
200,SALINA,ST,N,6,3,4,315,60,1/05,1989,F,MA,6,12577851
1800,SALINA,ST,S,8,4,5,343,40,1/03,1998,F,PA,6,12577246
3500,GENESEE,ST,E,10,5,5,752,40,11/04,2004,F,PA,6,12578917
200,COLVIN,ST,E,6,3,4,456,36,1/03,1987,F,MA,6,12577278
200,WASHINGTON,ST,W,10,5,5,500,42,11/01,2001,F,CO,6,12573880
300,JEFFERSON,ST,E,7,3,4,516,48,1/02,1997,F,Local,6,12577686
3600,GENESEE,ST,E,5,2,3,525,40,5/14,2004,F,PA,6,12579371
500,FAYETTE,ST,E,7,3,4,500,36,4/14,2003,F,MA,6,12577714
700,GENESEE,ST,E,6,3,3,600,71,4/14,2005,F,PA,6,12577798
100,HUGHES,PL,N,6,3,4,528,24,5/14,1994,O,Local,3,12577497
1200,STATE,ST,S,4,3,1,898,40,3/09,1987,F,PA,6,13002516
3800,GENESEE,ST,E,4,2,3,1980,40,3/10,2004,F,PA,6,12579379
4000,GENESEE,ST,E,9,5,5,882,40,3/10,2004,F,PA,6,13001973
2000,COLVIN,ST,E,7,4,3,317,36,12/07,1998,F,MA,6,12577137
700,ERIE,BLVD,E,8,4,5,602,56,12/07,2004,F,PA,6,12578015
1500,GEDDES,ST,S,7,3,4,400,36,3/11,2004,F,MA,6,13017196
100,LYNHURST,AVE,W,7,4,4,821,27,12/98,1991,O,Local,6,12576768
1000,COLVIN,ST,W,8,4,5,343,34,6/14,2009,F,MA,6,12572139
1300,COLVIN,ST,E,6,4,3,2012,36,5/14,1999,F,MA,6,12577020
1600,GENESEE,ST,W,7,4,4,315,40,6/14,2001,F,PA,6,12572831
3600,GENESEE,ST,E,6,3,4,525,40,3/10,2004,F,PA,6,12579371
5300,SALINA,ST,S,6,3,3,412,40,3/10,2001,F,MA,6,12576522
300,FRANKLIN,ST,S,7,3,4,300,45,3/08,2001,F,Local,6,12573744
400,TOWNSEND,ST,S,8,4,5,1404,34,3/08,2005,F,CO,6,12577700
600,SALINA,ST,N,9,5,5,496,70,2/08,2003,F,MA,6,12575125
2400,ERIE,BLVD,E,6,3,3,2677,56,1/11,1999,F,PA,6,12578849
200,STATE,ST,N,9,5,5,378,60,4/13,1991,F,Local,6,12577873
400,ERIE,BLVD,W,7,4,5,399,56,2/06,2001,F,PA,6,12573834
1900,GENESEE,ST,E,8,4,5,351,40,12/05,2004,F,PA,6,12578208
2100,COLVIN,ST,E,9,5,5,422,36,1/03,1998,F,MA,6,12577140
2100,SALINA,ST,S,7,4,3,200,40,1/03,1998,F,PA,6,12577240
300,JEFFERSON,ST,W,5,3,3,1100,36,2/04,2001,F,Local,6,12573710
400,WILBUR,AVE,S,8,4,5,352,41,1/03,2002,F,CO,6,12573401
600,MIDLER,AVE,S,7,4,4,1650,40,3/04,1987,F,Local,6,13011158
100,COLVIN,ST,E,3,1,3,522,36,1/02,1990,F,MA,6,12577239
1000,GENESEE,ST,E,6,3,4,563,42,1/02,1988,F,PA,6,12578129
1600,ONONDAGA,ST,W,5,2,3,840,35,12/01,1991,F,MA,6,13028441
300,WARREN,ST,S,6,4,2,585,38,1/02,1988,F,Local,6,12577688
100,PLEASANT,AVE,W,5,3,2,990,27,3/13,1996,F,Local,6,12576840
1300,COLVIN,ST,E,5,3,2,2012,36,2/12,1999,F,MA,6,12577017
2400,STATE,ST,S,9,5,5,320,30,2/12,2009,F,Local,6,12576877
400,FRANKLIN,ST,N,9,5,5,507,45,4/13,2010,F,Local,6,12573945
400,WEST,ST,S,6,3,5,296,74,2/13,1996,F,Local,6,12573706
1000,STATE,ST,N,10,5,5,1014,35,8/06,2006,F,MA,6,12575120
1100,SALINA,ST,N,7,3,5,540,54,2/06,2003,F,MA,6,12575163
1700,ONONDAGA,ST,W,10,5,5,1156,35,10/05,2005,F,MA,6,13028442
100,NEWELL,ST,W,3,2,2,957,25,3/04,1996,F,Local,6,12576841
1500,FAYETTE,ST,E,10,5,5,550,36,12/02,2002,F,MA,6,12578202
2600,FAYETTE,ST,E,5,3,2,850,36,1/03,1989,F,CO,6,12578772
300,FAYETTE,ST,E,10,5,5,525,36,11/03,2003,F,MA,6,12577697
300,GEDDES,ST,S,8,3,4,240,56,1/02,2002,F,MA,6,12573436
100,AVERY,AVE,S,8,4,5,455,36,1/01,1996,F,CO,6,12572698
1700,SALINA,ST,N,3,2,2,341,45,4/14,2003,F,MA,6,12575234
500,BRIGHTON,AVE,E,6,3,4,645,35,5/14,2004,F,PA,4,13002070
500,GEDDES,ST,N,8,4,4,438,36,4/14,2011,F,MA,4,12573561
300,GEDDES,ST,S,7,3,4,240,56,2/00,1997,F,MA,6,12573436
400,GEDDES,ST,S,8,4,5,310,56,2/00,1997,F,MA,6,12573435
600,BEECH,ST,S,5,4,2,1015,24,6/15,1994,F,Local,6,12578181
400,FAYETTE,ST,W,10,5,5,650,34,9/08,2008,F,MA,6,13020301
1200,STATE,ST,S,4,3,2,898,40,3/11,1987,F,PA,6,13002516
1400,SALINA,ST,S,5,2,3,475,40,4/15,2002,F,PA,6,12577260
2900,ERIE,BLVD,E,7,4,4,2640,56,4/15,1999,F,PA,6,12579670
700,BEECH,ST,S,6,3,3,910,24,6/15,1994,F,Local,6,12578174
800,RAYNOR,AVE,E,6,3,3,315,36,4/14,1992,F,Local,6,12577444
400,WILBUR,AVE,S,7,4,4,352,41,3/09,2002,F,CO,6,12573401
1400,MCBRIDE,ST,S,5,3,2,290,30,3/07,1998,F,Local,6,12577425
1400,SALINA,ST,N,6,3,5,465,42,2/08,2003,F,MA,6,12575222
1700,ONONDAGA,ST,W,9,5,5,1156,35,3/08,2005,F,MA,6,12572411
600,GENESEE,ST,W,8,3,5,775,50,3/07,2004,F,PA,6,12573810
400,LOWELL,AVE,S,8,3,4,200,30,2/12,2003,F,Local,6,13010428
1200,STATE,ST,N,9,5,5,585,35,5/13,2007,F,MA,6,12575143
300,SALINA,ST,S,4,3,1,588,56,5/13,1988,F,Local,6,12573748
100,BEECH,ST,S,8,4,5,381,30,1/06,2003,F,Local,6,12578258
100,BORDEN,AVE,W,10,5,5,585,27,11/05,2005,F,Local,6,12577243
3400,GENESEE,ST,E,8,4,5,687,40,12/05,2004,F,PA,6,12578912
300,SALINA,ST,N,6,4,3,866,60,2/03,1989,F,MA,6,13018179
3400,GENESEE,ST,E,10,5,5,687,40,11/04,2004,F,PA,6,12578910
500,WILBUR,AVE,S,8,4,5,410,41,1/03,2002,F,CO,6,12573425
3000,GENESEE,ST,E,5,3,3,1140,40,1/02,1986,F,PA,6,12578861
4900,SALINA,ST,S,10,5,5,498,40,11/01,2001,F,MA,6,13028596
200,JEFFERSON,ST,E,5,2,2,372,48,4/15,2002,F,CO,6,12577684
1200,STATE,ST,S,5,4,2,898,40,4/15,1987,F,PA,6,13002516
200,MILFORD,DR,W,7,3,5,520,29,4/15,2005,O,Local,3,12581237
400,COLVIN,ST,E,7,3,4,253,36,3/15,1990,F,MA,6,13002046
5900,SALINA,ST,S,6,3,4,211,40,5/14,2001,F,MA,6,12564386
600,ERIE,BLVD,W,7,3,4,820,56,4/14,2001,F,PA,6,12573623
1800,STATE,ST,S,5,3,2,422,32,3/09,1987,F,Local,6,12577293
200,ADAMS,ST,W,5,3,3,587,56,3/09,2000,F,Local,6,13002401
200,KENNEDY,ST,W,5,3,3,880,30,3/10,1996,F,Local,6,13028501
700,GEDDES,ST,S,6,3,4,345,60,2/10,2002,F,MA,6,12573107
800,COLVIN,ST,E,6,3,4,597,36,3/09,1987,F,MA,6,12577494
900,SALINA,ST,N,8,4,4,507,70,12/07,2003,F,MA,6,12575178
200,TOWNSEND,ST,N,6,3,2,513,35,2/11,1990,F,Local,6,12577926
400,BEECH,ST,S,6,4,2,880,24,2/12,2003,F,Local,6,12578153
1600,GENESEE,ST,W,7,3,5,315,40,2/06,2001,F,PA,6,12572829
200,STATE,ST,N,6,3,4,378,60,2/06,1991,F,Local,6,13001366
900,ERIE,BLVD,W,8,4,4,354,56,2/06,2003,F,PA,6,12573451
1400,MCBRIDE,ST,S,8,4,4,290,30,2/03,1998,F,Local,6,12577447
1400,SALINA,ST,N,8,4,5,465,42,2/04,2003,F,MA,6,12575222
200,CLINTON,ST,S,7,4,4,330,50,2/04,2001,F,MA,6,12573750
300,STATE,ST,N,6,3,4,350,60,2/04,1991,F,MA,6,12577949
400,ERIE,BLVD,W,8,3,5,399,56,3/04,2001,F,PA,6,13002331
700,STATE,ST,S,5,4,2,468,45,3/04,1983,F,PA,6,12577672
900,STATE,ST,N,6,3,3,507,35,1/02,1993,F,MA,6,12575113
200,FAYETTE,ST,E,5,3,2,406,36,4/14,2005,F,MA,6,12577692
100,BEARD,AVE,W,4,3,1,587,28,11/11,1996,F,Local,6,12577235
1500,FAYETTE,ST,E,6,3,3,550,36,2/13,2002,F,MA,6,12578202
300,ALVORD,ST,S,5,2,2,364,32,1/12,1987,F,Local,6,12580058
900,WILLOW,ST,E,4,1,2,600,35,1/12,1993,F,Local,6,12580074
1700,ONONDAGA,ST,W,10,5,5,1156,35,10/05,2005,F,MA,6,13028444
200,TOWNSEND,ST,N,7,4,4,513,35,3/07,1990,F,Local,6,12577969
300,NEWELL,ST,W,6,3,3,968,24,3/07,1998,F,Local,6,12576789
300,TOWNSEND,ST,S,6,3,3,168,60,2/06,1992,F,CO,6,12577712
300,TOWNSEND,ST,N,5,3,1,345,35,3/04,1990,F,Local,6,12577966
100,BEECH,ST,S,3,1,2,381,30,1/02,1983,F,Local,6,12578258
600,ERIE,BLVD,W,10,5,5,820,52,11/01,2001,F,PA,6,12573623
1600,STATE,ST,S,6,4,2,580,32,1/01,1987,F,Local,6,12577264
1900,FAYETTE,ST,E,7,4,3,650,36,1/01,1992,F,CO,6,13028259
100,AVERY,AVE,S,6,2,4,455,36,4/15,1996,F,CO,6,13010365
100,AVERY,AVE,S,6,3,4,455,36,3/09,1996,F,CO,6,12572698
100,BRIGHTON,AVE,W,8,4,4,410,30,3/10,2001,F,Local,6,12576813
1600,GENESEE,ST,W,7,4,3,315,40,2/10,2001,F,PA,6,12572831
500,BRIGHTON,AVE,W,10,5,5,557,28,11/08,2008,F,Local,6,13020278
500,CLINTON,ST,S,10,5,5,917,50,10/09,2009,F,MA,6,12573736
500,TOWNSEND,ST,N,6,4,2,440,35,3/09,1990,F,Local,6,12577975
900,GENESEE,ST,E,7,4,4,348,56,3/10,2005,F,PA,6,12577812
200,TOWNSEND,ST,N,5,3,3,513,35,4/13,1990,F,Local,6,12577932
400,ERIE,BLVD,W,6,3,4,399,56,2/12,2001,F,PA,6,13002332
4600,SALINA,ST,S,7,3,5,370,40,3/13,1989,F,MA,6,12576609
1600,SALINA,ST,S,6,3,3,401,40,3/07,2002,F,PA,6,13002114
200,COLLINGWOOD,AVE,S,7,4,4,845,24,12/06,2002,O,Local,3,12580982
200,JEFFERSON,ST,W,7,4,4,532,36,2/04,2001,F,CO,6,12573735
2800,GENESEE,ST,E,6,3,4,517,40,1/02,1992,F,PA,6,12578730
100,CALTHROP,AVE,E,5,4,3,211,30,1/01,1990,O,Local,4,12576774
100,PLEASANT,AVE,W,6,3,3,990,27,1/01,1996,F,Local,6,12576840
1600,SALINA,ST,S,5,3,1,401,40,4/15,2002,F,PA,6,13002114
500,WILBUR,AVE,S,6,3,4,410,41,4/15,2002,F,CO,6,12573425
600,GEDDES,ST,N,7,4,3,312,36,4/14,2011,F,MA,6,13017348
700,ADAMS,ST,E,10,5,5,411,30,6/15,2015,F,MA,6,13007069
200,KENNEDY,ST,W,5,3,3,880,30,3/10,1996,F,Local,6,12577252
400,NEWELL,ST,W,6,4,2,308,24,3/09,1998,F,Local,6,12572094
200,KENNEDY,ST,W,5,3,3,880,30,3/08,1996,F,Local,6,12577252
300,KENNEDY,ST,W,6,4,2,1495,31,3/08,1998,F,Local,6,12573197
3600,GENESEE,ST,E,6,3,5,525,40,12/07,2004,F,PA,6,12579559
1500,GENESEE,ST,E,8,4,4,594,42,3/11,2004,F,PA,6,12578191
3200,SALINA,ST,S,8,4,4,387,40,3/11,2008,F,MA,6,12576843
700,STATE,ST,S,5,3,2,1400,45,3/00,1983,F,PA,6,12577672
3600,SALINA,ST,S,7,3,4,391,40,3/10,2001,F,MA,6,13020795
500,GENESEE,ST,W,6,3,4,465,48,3/09,1999,F,PA,6,12573909
700,GENESEE,ST,E,8,4,4,600,71,3/10,2005,F,PA,6,13017763
1500,SALINA,ST,S,6,3,4,512,40,3/07,2002,F,PA,6,12577258
2200,ERIE,BLVD,E,8,4,4,1208,56,12/06,1999,F,PA,6,13011156
2200,FAYETTE,ST,E,5,3,2,300,36,12/06,1989,F,CO,6,12578722
300,TOWNSEND,ST,N,5,3,2,345,35,11/07,1990,F,Local,6,12577966
400,ADAMS,ST,E,6,3,3,469,64,3/07,2000,F,Local,6,12577661
100,PLEASANT,AVE,E,5,2,4,137,25,3/11,1996,F,Local,6,12576845
1500,FAYETTE,ST,E,5,3,3,550,36,3/11,2002,F,MA,6,12578202
2500,SALINA,ST,S,6,4,2,296,40,3/11,1998,F,PA,6,12576873
5800,SALINA,ST,S,6,3,3,401,40,1/12,2001,F,MA,6,12564396
600,GENESEE,ST,E,6,3,4,516,42,2/12,2005,F,MA,6,12577782
200,ADAMS,ST,E,7,3,4,557,64,3/13,2000,F,Local,6,12577647
400,STATE,ST,N,5,3,2,417,60,4/13,1991,F,MA,6,12577947
5100,SALINA,ST,S,7,3,4,280,40,1/12,2001,F,MA,6,12576527
1000,SALINA,ST,N,9,5,5,300,70,2/06,2003,F,MA,6,12575160
200,ADAMS,ST,W,7,3,4,587,56,1/05,2000,F,Local,6,13002401
700,GENESEE,ST,E,5,2,3,600,50,3/04,1985,F,PA,6,13017762
100,TOWNSEND,ST,S,7,4,3,453,60,1/02,1992,F,CO,6,12577891
1100,STATE,ST,N,5,3,2,459,35,1/02,1993,F,MA,6,13001384
100,ONONDAGA,ST,W,8,4,5,456,58,1/01,1998,F,MA,6,12573696
300,JEFFERSON,ST,W,7,4,4,885,38,1/12,2005,F,Local,6,12573710
1600,GENESEE,ST,W,7,3,5,315,40,2/06,2001,F,PA,6,12572836
400,COLVIN,ST,W,9,5,5,418,25,12/06,2004,F,MA,6,12576824
900,BRIGHTON,AVE,E,10,5,5,524,72,10/05,2005,F,MA,4,12576675
100,BEARD,AVE,W,5,3,2,587,28,1/05,1996,F,Local,6,12577235
1600,SALINA,ST,S,6,4,3,401,40,2/05,2002,F,PA,6,12577262
1000,GENESEE,ST,E,6,3,3,563,42,3/04,1988,F,PA,6,12578129
100,LOWELL,AVE,S,5,3,3,280,30,3/03,1984,F,Local,6,12573390
1700,ONONDAGA,ST,W,5,3,2,1156,35,12/01,1991,F,MA,6,12572411
400,STATE,ST,N,7,3,4,417,60,1/02,1991,F,MA,6,12577947
2300,SALINA,ST,S,5,2,3,305,40,3/15,1998,F,PA,6,12576839
2500,SALINA,ST,S,5,3,2,296,40,3/15,1998,F,PA,6,12576873
600,GENESEE,ST,E,7,3,4,516,42,4/14,2005,F,MA,6,12577782
100,SALINA,ST,N,6,4,3,2350,60,1/01,1989,F,MA,6,12577845
300,NEWELL,ST,W,7,4,3,968,25,1/01,1998,F,Local,6,12576789
400,FRANKLIN,ST,S,7,4,3,200,45,4/14,2001,F,Local,6,12573741
100,BRIGHTON,AVE,W,8,4,5,484,30,3/10,2001,F,Local,6,12576813
100,ONONDAGA,ST,W,6,3,4,456,58,3/09,1998,F,MA,6,12573696
700,BEECH,ST,S,7,4,3,910,24,12/08,1994,F,Local,6,12577641
100,WARREN,ST,S,5,3,2,405,38,3/08,1988,F,Local,6,12577832
1100,SALINA,ST,N,7,3,5,540,54,12/07,2003,F,MA,6,12575163
800,GENESEE,ST,E,8,3,4,567,62,2/12,2005,F,PA,6,12577809
1100,SALINA,ST,S,6,4,4,417,56,3/07,2002,F,Local,6,12577344
2400,FAYETTE,ST,E,5,4,2,280,36,12/06,1989,F,CO,6,12578758
300,GLEN,AVE,E,8,4,5,375,25,3/07,1993,O,Local,3,12576637
4300,SALINA,ST,S,6,3,5,560,40,2/06,2001,F,MA,6,13002117
300,KENNEDY,ST,W,7,4,3,1495,31,3/04,1998,F,Local,6,12573197
3400,GENESEE,ST,E,6,3,3,687,40,1/02,1986,F,PA,6,12578912
400,MIDLER,AVE,S,8,4,5,723,34,1/02,1994,F,MA,4,12580967
500,WARREN,ST,S,5,3,2,440,38,1/02,1988,F,Local,6,13011856
100,LYNHURST,AVE,W,7,4,4,821,27,1/01,1991,O,Local,6,12576768
200,KENNEDY,ST,W,7,4,4,880,31,1/01,1996,F,Local,6,12577252
300,FAYETTE,ST,E,5,3,2,525,36,3/00,1983,F,MA,6,12577697
100,FAYETTE,ST,E,10,5,5,300,38,6/15,2015,F,MA,6,12577690
4700,SALINA,ST,S,6,3,4,480,40,6/15,1989,F,MA,6,12576602
700,BEECH,ST,S,6,3,3,910,24,6/15,1994,F,Local,6,12577639
1900,FAYETTE,ST,W,7,4,3,750,30,3/09,2004,F,Local,6,12572877
4900,SALINA,ST,S,6,3,3,498,40,3/10,2001,F,MA,6,13028595
600,STATE,ST,N,5,3,3,327,60,1/10,2002,F,MA,6,12577959
3400,GENESEE,ST,E,7,3,5,687,40,12/07,2004,F,PA,6,12578910
4900,SALINA,ST,S,6,3,4,498,40,12/07,2001,F,MA,6,13028594
900,ADAMS,ST,E,6,3,4,323,30,3/08,1998,F,MA,6,12577755
100,COLLINGWOOD,AVE,S,6,3,4,897,24,4/13,1989,O,Local,3,12581069
200,JEFFERSON,ST,E,5,3,2,372,48,4/13,2002,F,CO,6,12577684
300,WEST,ST,S,6,3,5,424,74,2/13,1996,F,Local,6,13012509
800,GENESEE,ST,E,8,3,4,567,62,2/12,2005,F,PA,6,12577813
1100,GEDDES,ST,S,7,4,4,450,40,12/06,2000,F,MA,6,12573088
400,RAYNOR,AVE,E,7,4,3,474,36,3/06,1993,F,Local,6,12577360
800,STATE,ST,N,6,3,3,512,35,2/06,1993,F,MA,6,12575112
1200,GENESEE,ST,E,8,4,5,378,42,12/05,2004,F,PA,6,12578147
600,WILBUR,AVE,S,8,4,5,470,41,3/05,2002,F,CO,6,12573424
1800,STATE,ST,S,7,4,3,422,32,1/03,1987,F,Local,6,12577293
900,FAYETTE,ST,W,10,5,5,950,34,12/02,2002,F,MA,6,13013142
1000,GEDDES,ST,S,10,5,5,390,40,11/00,2000,F,MA,6,13028438
2200,GEDDES,ST,S,8,4,4,686,36,1/01,1996,F,MA,6,13013093
200,WASHINGTON,ST,E,6,3,3,400,0,1/01,1992,F,CO,6,12577836
600,GENESEE,ST,E,5,3,3,516,42,3/00,1985,F,MA,6,13017761
700,BEECH,ST,S,6,3,3,910,24,6/15,1994,F,Local,6,12578173
100,FAYETTE,ST,W,5,3,3,350,37,3/09,1999,F,MA,6,12573751
700,MCBRIDE,ST,N,6,2,5,978,30,3/08,2000,F,Local,6,12577978
200,FAYETTE,ST,W,4,3,1,500,37,2/11,1986,F,MA,6,12573746
2300,FAYETTE,ST,E,10,5,2,260,36,9/14,2014,F,CO,6,12578723
300,GLEN,AVE,E,7,3,5,375,25,6/15,1993,O,Local,3,12576647
400,BRIGHTON,AVE,W,6,2,4,411,30,3/15,2008,F,Local,6,12576793
100,CHAFFEE,AVE,E,8,4,5,1064,27,3/09,1991,O,Local,3,12576514
3200,SALINA,ST,S,10,5,5,387,40,3/09,2008,F,MA,6,12576843
1000,GEDDES,ST,S,7,4,5,390,40,12/06,2000,F,MA,6,12573089
2900,GENESEE,ST,E,8,4,5,1224,40,12/07,2003,F,PA,6,12578746
700,ERIE,BLVD,W,7,3,4,1245,36,12/07,2001,F,PA,4,13002381
100,BEARD,AVE,W,4,3,2,587,28,3/11,1996,F,Local,6,12577235
300,BEARD,AVE,W,3,3,1,252,28,3/11,1996,F,Local,6,12577221
300,GENESEE,ST,W,6,3,4,483,40,2/11,1992,F,PA,6,12573876
5800,SALINA,ST,S,6,3,3,401,40,1/12,2001,F,MA,6,12564388
1500,GEDDES,ST,S,7,3,4,400,36,3/13,2004,F,MA,6,12572968
800,WEST,ST,S,5,3,3,354,74,3/13,1996,F,Local,6,12573647
1000,ERIE,BLVD,E,9,5,5,560,56,12/05,2004,F,PA,6,12578229
2800,SALINA,ST,S,8,4,5,352,40,1/03,1998,F,MA,6,12576855
500,GENESEE,ST,W,8,4,5,465,48,3/03,1999,F,PA,6,12573909
100,WEST,ST,S,7,3,5,2900,60,3/03,1996,F,Local,6,13002310
200,KENNEDY,ST,W,6,3,3,880,30,10/01,1996,F,Local,6,12577252
400,ERIE,BLVD,W,10,5,5,399,56,11/01,2001,F,PA,6,13002332
500,WATER,ST,E,5,2,4,450,34,2/12,2002,F,CO,6,12577892
100,COLVIN,ST,E,10,5,5,522,36,12/04,2004,F,MA,6,12577273
1000,MCBRIDE,ST,S,6,3,4,885,30,1/05,1998,F,Local,6,12577413
200,ADAMS,ST,W,7,3,4,587,56,1/05,2000,F,Local,6,13020290
2100,GEDDES,ST,S,4,2,3,1530,36,3/05,1996,F,MA,6,12571879
200,BEARD,AVE,W,6,3,2,572,28,1/03,1996,F,Local,6,12577225
500,GEDDES,ST,N,7,3,4,438,36,3/04,1993,F,MA,3,12573561
600,GENESEE,ST,W,6,3,3,775,50,3/03,1990,F,PA,6,12573810
700,BEECH,ST,S,8,4,4,910,24,1/03,1994,F,Local,6,12578174
1400,GEDDES,ST,S,8,4,4,407,36,1/01,1994,F,MA,6,12573045
4900,SALINA,ST,S,5,4,2,498,40,5/14,2001,F,MA,6,12576550
2500,GENESEE,ST,E,6,3,4,294,40,12/99,1990,F,PA,6,13001964
600,STATE,ST,S,4,2,3,1400,45,3/00,1983,F,PA,6,13002520
1300,FAYETTE,ST,W,6,4,2,800,30,6/14,2004,F,Local,6,12573413
300,AVERY,AVE,S,5,3,3,1877,36,4/15,1996,F,CO,4,12572693
600,NEWELL,ST,W,6,3,2,733,24,4/15,1998,F,Local,6,12571974
3100,GENESEE,ST,E,7,3,4,676,40,3/10,2003,F,PA,6,13016560
600,BEECH,ST,S,7,4,3,1015,24,12/08,1994,F,Local,6,12578172
100,LOWELL,AVE,S,8,4,5,280,30,3/08,2003,F,Local,6,12573390
100,AVERY,AVE,S,5,3,4,455,36,2/11,1996,F,CO,6,13010365
1300,MCBRIDE,ST,S,9,5,5,347,30,1/01,1998,F,Local,6,12577448
400,FAYETTE,ST,W,6,3,3,650,34,1/01,1988,F,MA,6,13020301
2100,FAYETTE,ST,E,10,5,2,270,36,9/14,2014,F,CO,6,12578721
2400,GENESEE,ST,E,6,3,3,366,40,6/15,2004,F,PA,6,12578698
1200,SALINA,ST,S,6,3,4,903,56,3/09,2002,F,Local,6,12577340
200,KENNEDY,ST,W,5,3,3,880,30,3/10,1996,F,Local,6,13028498
100,BRIGHTON,AVE,W,8,4,5,484,30,12/07,2001,F,Local,6,12576812
5500,SALINA,ST,S,6,3,4,618,40,12/07,2001,F,MA,6,12564383
1500,GEDDES,ST,S,7,3,4,400,36,3/11,2004,F,MA,6,12572968
1600,FAYETTE,ST,E,3,1,2,600,36,3/11,2002,F,MA,6,12578216
2800,ERIE,BLVD,E,6,3,3,951,56,1/11,1999,F,PA,6,13011164
400,AVERY,AVE,S,7,3,3,1877,36,2/11,1996,F,CO,4,12572435
2200,GEDDES,ST,S,7,4,4,686,36,3/12,1996,F,MA,6,12571849
300,GEDDES,ST,S,10,5,5,248,56,11/11,2011,F,MA,6,12573437
600,CLINTON,ST,S,8,4,5,282,50,1/12,2009,F,MA,6,12573694
500,WEST,ST,S,6,3,3,375,74,2/13,1996,F,Local,6,12573708
400,ERIE,BLVD,W,8,3,5,399,56,3/04,2001,F,PA,6,12573843
800,STATE,ST,N,6,3,3,512,35,1/02,1993,F,MA,6,12575112
600,NEWELL,ST,W,8,4,4,733,24,1/01,1998,F,Local,6,12572080
1000,ADAMS,ST,E,6,3,3,616,30,2/12,1998,F,MA,6,12578100
200,WATER,ST,E,7,3,3,366,34,1/12,1992,F,CO,6,12577833
2100,GENESEE,ST,E,6,3,3,306,40,2/13,2004,F,PA,6,12578703
500,SALINA,ST,N,7,4,5,581,70,1/12,2003,F,MA,6,12579995
1200,STATE,ST,S,4,3,1,898,40,3/07,1987,F,PA,6,13002516
2100,COLVIN,ST,E,9,5,5,422,36,1/07,1998,F,MA,6,12577140
